Unnamed: 0,variance
FER,0.90925574
DLX3,0.9092537
PTGDS,0.9092034
NRDE2,0.9091235
NOL10,0.90908396
RPL21P120,0.90901303
FLRT1,0.90899974
GUSBP4,0.9089567
C21orf2,0.9089362
ABHD16A,0.9089355
TXNL4A,0.9087905
FGG,0.9087541
CEACAM22P,0.90864986
CTLA4,0.90854436
RASSF3,0.9085356
OR14I1,0.90848744
RWDD2A,0.90847015
FHAD1,0.9084677
KCNQ1,0.90841025
TBX19,0.90840495
DSTN,0.90838593
CDKN1B,0.9083642
GUSBP3,0.90832347
CSRP2BP,0.9083169
CLEC16A,0.90829813
RASSF10,0.9081496
ADAT2,0.9080841
MAP4K4,0.9080439
KIAA2022,0.90804136
HIST1H4G,0.908032
APC2,0.9079997
OAT,0.90794003
N4BP2L2,0.9079159
ZNF197,0.9078745
REEP6,0.90780824
LOC100287166,0.90774184
ZNF341,0.9077303
IRF4,0.90770596
PARD6G,0.90769595
UEVLD,0.90766966
TLCD2,0.90763485
KIAA0020,0.9076207
MSRA,0.90760815
ERI2,0.907597
RBM15B,0.90754735
NDOR1,0.9074958
APH1B,0.9074293
ZNF516,0.907371
SKI,0.90735227
TMEM14A,0.9073324
RASA2,0.9073166
GPATCH4,0.9073083
SAMD5,0.9072737
TUBE1,0.9072693
CASP9,0.9072287
PTCRA,0.90719986
RASSF5,0.90719783
RASSF1,0.90713245
TRGC2,0.90703166
IQGAP2,0.9070255
CATSPER2,0.9070086
PROL1,0.9070006
FAXC,0.9069583
TEX11,0.90693986
RABGEF1,0.9068921
SMAD1,0.9067834
NIT1,0.9067522
KIAA0141,0.9067402
ACVR2A,0.90670186
SYNCRIP,0.9066815
NAGLU,0.90668076
TSNAX,0.90663975
COX7A2L,0.906564
QDPR,0.9065493
MTMR11,0.9065087
SDCCAG3,0.9063389
RPL21P20,0.9063316
TXNDC11,0.9062577
TEAD1,0.9062182
LOC100129455,0.90615875
TOX4P1,0.90612763
XYLB,0.9061125
ZNRF2,0.905997
GNAS,0.90595555
ZBTB7A,0.9059464
KREMEN2,0.90592134
BAG3,0.90586513
HMBOX1,0.9058482
SCYL2,0.90580964
IL6R,0.9057776
ARMCX5,0.9057624
STX2,0.9056699
GHR,0.9055787
UBA5,0.90547633
ACOX1,0.905464
PPM1E,0.9054442
AK3P5,0.9053762
RAB3IL1,0.90535754
KIAA1407,0.9053571
SCAMP2,0.90522164
ACER3,0.9052088
CDC42SE1,0.905179
URGCP,0.905176
FAM26D,0.9050535
GTF3C5,0.905019
IPP,0.9050074
WDR35,0.9049955
SLC36A1,0.9049936
NAPB,0.9049914
ARHGAP42,0.90498257
PTPN21,0.904942
CYB561D2,0.9049377
SPATA13,0.9049252
CNNM3,0.9048813
TMEM243,0.904862
MLYCD,0.9047077
ADO,0.9046514
BAAT,0.90462184
ANKRD32,0.90459305
TCTN1,0.90454715
SPIN3,0.9045454
SENP6,0.9044476
REN,0.9043583
NPHP4,0.9041982
OSBPL1A,0.90419275
INPP4A,0.9041859
CAPN15,0.9041834
HBD,0.90415
DDX5,0.9041475
THOC2,0.90405995
GPR155,0.9040527
ZNF596,0.9040302
CEPT1,0.9039446
MTFR2,0.9039306
MARCH9,0.9039052
IMPACT,0.9039024
ZBED5,0.90384614
SUGT1,0.90376467
ARSG,0.9037534
CARHSP1,0.9036721
RAB11A,0.9036265
FUT3,0.90358865
C9orf152,0.90358657
PLIN4,0.9035242
C8orf31,0.9034398
PDCD7,0.9034388
DUSP22,0.90331197
FAN1,0.90331006
TMPRSS3,0.9033094
LOC401052,0.90326023
OXCT2,0.9032354
EXOC5,0.9031666
TOR2A,0.9031648
NBPF3,0.9031617
TENM4,0.9031244
RNF146,0.9030354
PGGT1B,0.9030029
TIMM8B,0.9029655
ZNF775,0.9029471
ST8SIA6-AS1,0.90291953
CMTM5,0.9028748
ARL16,0.9028307
QRSL1,0.9028248
LOC728417,0.90278083
C16orf59,0.9027785
SLC27A3,0.90272963
CEP70,0.90270394
APOE,0.90264755
TMEM41A,0.90259326
ARMC9,0.90256625
ADPGK,0.9025289
LOC338799,0.9025257
CASP1,0.9024524
EVL,0.9024287
KANSL1L,0.9022747
PLS3,0.90224355
CEP68,0.90223813
MOB2,0.90222615
ZNF577,0.9021348
PAK1,0.9020872
HID1,0.9020597
SNX24,0.90196526
MSI2,0.90193677
ICAM5,0.90193325
PHF7,0.90186334
IFT81,0.9018423
ZNF335,0.90172297
MYCL,0.90171015
LOC442075,0.9016687
ESYT2,0.90165484
MDM4,0.90160865
TTC9,0.90158397
SNTB2,0.9014536
EPAS1,0.9014139
SPIRE2,0.9013804
CCDC47,0.9013301
SERTAD2,0.90132993
LSAMP,0.9012974
ELF1,0.9012461
RPGRIP1L,0.9012434
PLXNA4,0.9011462
OXNAD1,0.9011274
ACADS,0.90111655
GK3P,0.90103537
GTF2H2C,0.90100867
PRUNE,0.90100545
NIN,0.9009944
ROGDI,0.90098816
TRIP11,0.90095824
PIGM,0.9009554
H2AFY,0.90090746
ZNF273,0.9008867
PCM1,0.90088075
ZNF746,0.900869
RAD54L2,0.90086466
RAD51C,0.90084964
C1QTNF3,0.9008067
MECR,0.900728
PIWIL4,0.9006817
PKIB,0.9006285
STAU2,0.9006259
DHFR,0.9005831
EPN3,0.90049595
PASD1,0.900473
CSRNP1,0.9003255
ARL4C,0.9002643
MGAT4A,0.90025115
ERICH1,0.9002472
FTH1P10,0.90024096
PHB2,0.9002389
BTG1,0.9002197
S100A5,0.9001147
TUBB7P,0.90010726
PIGH,0.900097
SPATA31C2,0.90007675
FAM161A,0.9000616
KHDRBS3,0.90004605
ACOT11,0.90002316
CCDC50,0.9000117
TFDP1,0.8999056
HSD17B12,0.8998658
FAM134A,0.89970946
IRF2,0.8996694
POGZ,0.89960855
OR8G2,0.89959633
KIF13A,0.8995937
C17orf67,0.8995791
C5orf47,0.89954484
RPL7AP30,0.89948446
TCERG1,0.8993732
RLN2,0.89933145
COPS7B,0.8993021
NSUN3,0.899245
ZNF706,0.8992193
WBSCR16,0.8991992
PRPH2,0.89918435
PTPN2,0.8991819
GRPR,0.89917195
DEPDC4,0.8991529
TAPT1,0.89910436
FARP1,0.8991037
SLC25A33,0.8990363
SYF2,0.899031
ADAMTSL2,0.89901936
C11orf57,0.89900964
EXOG,0.89889866
FLJ45248,0.8988844
NAA16,0.89883804
IGSF9,0.8987166
WDR25,0.8987083
ATP6V0A2,0.898698
SCLY,0.8986312
PLK1S1,0.8986
ATP1B3,0.89854056
CCDC125,0.8985322
CGRRF1,0.89852935
RPS25P2,0.8984703
LINC00936,0.898436
KCNK5,0.89833665
ALOX12P1,0.89832944
MON2,0.8983144
PRELID2,0.89827687
LPPR5,0.8980799
EIF5B,0.898063
RYR3,0.89804673
ZNF646,0.897979
ZNF200,0.89795893
DEPTOR,0.8978386
SYTL1,0.89768845
LZTS2,0.89767337
COMMD1,0.897595
CASD1,0.89752376
ARHGDIB,0.8975201
SPRTN,0.8974327
ZXDA,0.89739513
RASSF4,0.8973945
MGP,0.8973836
POLR3H,0.89736366
NDUFA5,0.89733326
H2AFZ,0.8973188
CLIP1,0.8972986
CDK5RAP3,0.89718634
ARPC1A,0.89716405
PCYOX1,0.8971605
HHIP-AS1,0.89713854
CRHR1-IT1,0.89712507
LOC100288712,0.8969886
ZNF84,0.89690197
SSR1,0.8968967
VPS54,0.89686733
ZNHIT2,0.8968609
OVGP1,0.8968029
KDM4B,0.8967216
DNAH1,0.89669895
BMS1P4,0.89664346
IL1R1,0.8965676
GRIA2,0.8965631
FRMD4B,0.8965485
OFD1,0.8965472
ADRA1D,0.8965089
IL36RN,0.896454
SF3B5,0.8964411
ASXL2,0.89633805
RPL7AP70,0.8962883
FXR1,0.8961976
AHSP,0.8961767
SH3BP5,0.8960904
TCF12,0.8960479
THG1L,0.89599955
NBPF1,0.89599884
DENND5A,0.8959629
TMEM60,0.8959601
BCAP29,0.8959588
SEC22C,0.8959302
FLJ43663,0.89585423
PHRF1,0.89584893
COQ7,0.8958336
IQCH,0.89583343
RNF39,0.8957266
LOC148413,0.8956928
ACTR3B,0.89566547
SRA1,0.8956589
ADAMTS18,0.8956589
GPA33,0.89565253
METTL15P1,0.89563656
SPTSSB,0.89556557
MSL2,0.8954143
BBX,0.8954116
RPS4XP19,0.89539504
WDSUB1,0.89537543
GPR20,0.89536196
PRPF4B,0.89529616
CCNJ,0.89529157
MAPRE2,0.8952605
TRAK1,0.8952209
SMURF1,0.8952157
LOC392226,0.8952068
MTERFD2,0.8951965
COG3,0.8951331
COX6C,0.8951214
EXOSC3,0.89508814
LUC7L3,0.8950011
COBL,0.89493483
POLR3E,0.8948447
PEX19,0.89469683
NUDCD3,0.89466584
ZNF440,0.89465916
OR10Z1,0.8946513
SEMA4D,0.89459
LOC442292,0.89458644
TJAP1,0.894502
C3orf35,0.894496
DOCK11P1,0.89445305
CDHR5,0.8944198
FBXO28,0.8943872
CEP63,0.8943436
MTHFD1L,0.89433163
SMOC2,0.89421684
ACIN1,0.89418495
ANKRD34A,0.894149
DTD1,0.8941374
WIPF1,0.894101
AGK,0.89407814
PLCB2,0.8940653
PATZ1,0.894054
B4GALT5,0.8940257
CSNK1E,0.8940022
TMEM218,0.89397687
CRAMP1L,0.8938587
LYN,0.8938228
VPS8,0.8938034
RNF183,0.8937424
TSSC4,0.8937276
HIST1H4J,0.89369476
MLIP,0.8936891
UBE2G2,0.8936785
ZKSCAN1,0.89364374
PDSS1,0.8936344
CDC42EP5,0.8936126
ZNF410,0.89356863
NOX5,0.89348704
ICMT,0.8934492
PLEKHA5,0.89344054
ANGPTL6,0.8933589
GRM5,0.8933226
RPS28P5,0.8932676
BTNL9,0.89322853
KIAA0907,0.8932132
PALM3,0.89312536
MORN4,0.8931217
SBF2,0.89311546
SKAP1,0.89311
DENND4A,0.8931071
USP30,0.89310175
SLC45A3,0.8930449
BNIP1,0.8930112
GAR1,0.8929697
APOBEC3H,0.8928747
CLCN4,0.8928157
INTU,0.8927943
ZNF131,0.8927517
EXD2,0.89271206
ACN9,0.8926579
TSNARE1,0.8926574
PCIF1,0.8925668
ISM1,0.89255685
MRPL55,0.8925525
RNF187,0.89244634
C5orf58,0.89243585
CASP8,0.8923379
MAGEB1,0.8922778
GLT8D1,0.8922359
ZMYND19,0.8921393
N4BP1,0.89210814
PNISR,0.89209723
TMEM62,0.8920678
TPI1P1,0.89192325
DNAJC3-AS1,0.89181507
DUXAP2,0.8918012
FAM96A,0.89180094
MRPL30,0.89178795
WFDC1,0.8917259
PDE6A,0.89164764
CEP135,0.8915632
CXCR4,0.8914705
MAP3K13,0.89145654
TGDS,0.8913537
FAM65C,0.891242
ALG10B,0.89122516
HSD17B2,0.8912088
PAQR3,0.89116794
SNORD1A,0.8911124
RALGPS1,0.89109933
TSPAN9,0.89100045
ISPD,0.8909081
ZNF687,0.8909061
PCED1B-AS1,0.89086914
SPANXD,0.89083767
LRRN2,0.8907846
ESD,0.89077973
RUFY3,0.8907192
CMBL,0.89070666
YAP1P1,0.89065385
RIPPLY3,0.8906385
ATP6V1E1P1,0.8906079
NCKAP5L,0.8905856
OPRL1,0.89055693
ZNF295-AS1,0.890521
BTG2,0.89046586
SMAD5,0.89036876
HIVEP2,0.8903481
CXorf40B,0.89029086
XIRP2,0.89027774
VN1R95P,0.89027214
IGFLR1,0.8902092
CASP4,0.8901357
KRT19P3,0.8900768
MSNP1,0.8899956
CTDSPL,0.8899941
TMEM68,0.8899281
ILDR1,0.88991684
SCARNA15,0.88991284
DAAM1,0.88978994
GPR161,0.8897403
UBXN2A,0.8896452
PDPK1,0.8896014
FLT1,0.8895729
PIP5K1A,0.88952786
FCAMR,0.8895174
TAF4,0.8894717
EFHC1,0.88945645
PCNXL2,0.8893799
CD226,0.8893626
SMARCAD1,0.88932747
GINS2,0.8892273
RBM26,0.8892036
TMEM63A,0.8891834
SLC52A3,0.8891563
CGGBP1,0.8891248
GYG2P1,0.8891216
SMA5,0.8891093
RGS1,0.8888777
FBXW4,0.8888452
DKFZP686I15217,0.88879335
KRTAP4-4,0.8887623
SPATS2,0.888731
ADRBK2,0.88862836
KLHL41,0.888593
SLC1A6,0.8885777
IBA57,0.88856775
ARPC5L,0.88852245
DDX25,0.8885014
SAMHD1,0.88847417
DNAJC28,0.88842493
HEBP2,0.88841766
NKAIN1,0.8883656
GUK1,0.8882578
MYO1D,0.8881045
SPOPL,0.88787025
DTNBP1,0.88786805
NUDT4,0.8878433
GABRA1,0.8878381
CEP85L,0.8878035
TRMT61B,0.8878015
UBAC1,0.88771003
API5P1,0.88768893
ITPKB,0.88765776
UBE3A,0.887643
RNU7-20P,0.8876427
SPTB,0.88756853
RAB6A,0.88745594
CASP2,0.88735974
PLXNC1,0.88727605
SAMD10,0.8872743
C2orf72,0.8871218
ZNF407,0.8871089
SNX33,0.88709664
MIR137HG,0.88707143
STARD5,0.88707143
PRDX6,0.8870306
ARHGEF10L,0.8870289
C16orf93,0.88694584
FBXO11,0.8869107
PEX11G,0.8868087
SLC9A9,0.8867886
KIT,0.8866602
PIAS1,0.8866301
ACKR2,0.8865699
TTC12,0.8865534
AMZ2P1,0.88655335
NOL3,0.8865402
CSAD,0.88647103
CENPC,0.88645583
CEP128,0.8863971
CISD2,0.8863959
BBS9,0.8863612
IKZF5,0.88635486
ST13P6,0.88633627
TBC1D9B,0.8863327
CENPM,0.8863251
TCFL5,0.88610435
FBF1,0.8860764
SRRT,0.88606936
MCPH1,0.88606375
C9orf16,0.88604635
TTF1,0.8859148
CAMK1G,0.88589156
LHFPL2,0.88587654
TBCC,0.8858213
CTNNB1,0.88574284
GP5,0.8857315
ZDHHC14,0.8857223
MINA,0.8856341
KCNN2,0.88560635
CLASP2,0.8855426
CTSB,0.8855015
GOSR2,0.88547856
NMU,0.88540787
NEURL4,0.88539374
SEPSECS,0.88524234
LRP5L,0.88504237
POLE3,0.88503116
USP20,0.8850113
RBFOX2,0.884966
LRRC14,0.8849545
ZNF252P-AS1,0.88492894
RBM18,0.8848298
PSMD6,0.8848273
PCSK4,0.88480496
ZXDC,0.88479453
AHI1,0.8847323
ZFYVE28,0.8847277
C9orf78,0.8847157
RPRD1B,0.884633
CCDC41,0.8846188
TTC1,0.8846015
MYO6,0.88452417
SF1,0.8844568
SH3KBP1,0.88444257
SFI1,0.8844312
CDC73,0.8843028
ROM1,0.8842714
GABRG3,0.884236
STRBP,0.8842304
SPRYD7,0.88422304
BOD1L1,0.884208
CLNS1A,0.88409966
SNRNP35,0.8839687
DERA,0.8839113
OFD1P17,0.88378084
WLS,0.8837579
PSPHP1,0.88369876
EPM2A,0.88361996
RBKS,0.8835478
METTL25,0.8835207
PLA2G12A,0.8835177
TPP2,0.88350415
CHCHD3,0.88336027
TRNT1,0.88335884
ZCCHC11,0.88325864
TMA16,0.8832416
PDP2,0.88315266
CDYL,0.88313395
BCL6,0.8831224
C8orf48,0.88309807
METTL18,0.88308245
PUS1,0.88305086
ZNF536,0.88293016
HIF1AN,0.88276833
RPS28P4,0.88273406
SMIM4,0.88265157
SLC37A3,0.8826147
WDR52,0.8825243
DCUN1D4,0.88250446
PLAGL2,0.8824619
NKX2-5,0.88246053
KBTBD11,0.8823898
RSPO4,0.882348
ZBTB26,0.8823256
WIF1,0.88230973
LOC100287966,0.88226855
BANK1,0.8822123
ALG13,0.88219523
TCOF1,0.88217235
ZBTB1,0.88215667
C11orf31,0.8820354
SCFD2,0.8819403
ZNF551,0.88192636
LYRM4,0.8818044
LOC645773,0.88177305
C15orf27,0.881754
KRT27,0.88152975
EFS,0.88152367
RHOQ,0.88152313
KDM4C,0.8814659
DGCR14,0.8813124
DIS3,0.8811911
ARL6,0.8811644
HACE1,0.8811297
WDR45B,0.88110983
OSCP1,0.88106817
IPCEF1,0.8810492
JHDM1D,0.88102245
PTK2B,0.88090163
MFNG,0.8808788
DPPA3P2,0.88083684
ZNF613,0.880746
SNHG15,0.8807183
PAQR8,0.8806632
CSMD2,0.88047546
LOC100134229,0.8804128
SUSD3,0.8803475
KIF1C,0.88033646
C15orf59,0.88026595
ANKRD20A11P,0.8801826
CD1E,0.88014114
UBTD2,0.88007694
MAN1C1,0.8800296
PPIL4,0.8800068
MVB12B,0.87986577
AKAP8,0.879799
KIF3B,0.8797575
SUGT1P3,0.87970257
FAM214A,0.8796888
RPS6,0.87960905
TUB,0.87941706
UCHL5,0.8794047
CARKD,0.8793554
FUT4,0.87929857
NHLRC3,0.8792934
MAN1A1,0.8791797
CDKAL1,0.87896466
HNRNPA1,0.8789194
AGAP11,0.8788527
PHF5A,0.8786985
MOB3B,0.8786957
TSPAN17,0.8786891
LINC00094,0.87862474
RYK,0.8786169
RIPK3,0.8785886
FGFBP2,0.8784843
FNBP4,0.87845284
AKTIP,0.87841195
SPPL3,0.87835795
NLRP2P,0.8783491
PEX7,0.87830156
ELL3,0.87824637
OSTF1,0.87809825
FAM63A,0.8780929
ZNF787,0.87808025
METTL21C,0.87789285
GRSF1,0.8778916
AP5B1,0.8778534
BCOR,0.87784344
TSTD3,0.8778274
FBXW8,0.87778914
CPSF6,0.87773204
PUM2,0.8777173
AKR7L,0.8776869
C11orf92,0.87761635
PCDHB4,0.8776085
HSH2D,0.8775455
GBA3,0.87753546
TFEB,0.8774826
DNMT3A,0.8774488
LOC100101127,0.8773611
CACFD1,0.8773607
ODF3L2,0.87732565
GALNT2,0.87725025
ZNF346,0.8772323
FTH1P4,0.87706184
CRHR1,0.8770325
THEMIS2,0.87700826
ENSA,0.876975
FAM222A,0.87696856
LILRB2,0.87695587
LOC100287335,0.8768627
CCDC177,0.8768583
MIR17HG,0.87685484
GRPEL1,0.8766612
ITGA4,0.87664187
TOP3B,0.876639
SECISBP2,0.87662774
LEMD3,0.8765662
AP5M1,0.8765535
KIAA1147,0.8765324
SMIM1,0.8764984
SH3YL1,0.87648815
GATAD1,0.8763863
SCAMP5,0.8763613
ZCCHC14,0.87632203
SEC61B,0.8762507
CCDC64B,0.8762106
HOXA11-AS,0.8761453
MYC,0.8761208
DUSP11,0.876075
STRADA,0.87605315
CHD6,0.8759116
C6orf226,0.87582874
TOX,0.87574476
FCRLB,0.87571156
STXBP5,0.8756958
BRD4,0.8756803
DDX55,0.87561625
C6orf203,0.8755666
GNPNAT1,0.87554973
COX14,0.8754967
NDST2,0.87541175
INIP,0.8753777
CYB5RL,0.87535495
SRP14,0.87513536
LUC7L2,0.87508225
LBX1-AS1,0.87504876
CENPW,0.8749817
C9orf69,0.8749381
METTL14,0.8749124
RAD9B,0.87489986
KCNC3,0.8748799
SLC24A1,0.87478566
RAB37,0.8746943
ISCU,0.8746932
XRRA1,0.8746568
TRMT44,0.8746264
C14orf182,0.87454396
AAK1,0.8744532
CCAR1,0.8743771
ZNF445,0.8743411
ZNF812,0.8743316
ZNF767,0.8743142
BEX2,0.87430423
EGFL6,0.87429416
CNOT6,0.87428385
GOLGA2P5,0.87418765
ALG10,0.8741508
LOC401805,0.87404823
BPHL,0.87387663
SRGAP3-AS3,0.8738131
PLEKHH3,0.8737625
LATS2,0.8736986
DNAJC8,0.8736666
LOC645433,0.87362665
STX7,0.8736262
LINC00340,0.8735733
CHD1L,0.87347454
SNAPIN,0.87343854
RAB11FIP4,0.8733796
NADSYN1,0.8733257
GTF2H5,0.8732349
HLA-G,0.8731161
HMGN3,0.87304634
GTPBP3,0.87302077
REEP5,0.8729891
COX5A,0.87295276
TMEM199,0.8728653
SDE2,0.8727769
FNBP1L,0.87273484
SCAMP1,0.8727143
PAXBP1,0.87269264
GDAP2,0.87265146
GPR157,0.87247187
DYX1C1,0.8724557
NUP214,0.87239116
ANKAR,0.87235814
FEN1P1,0.87226975
NCK2,0.8722279
PBDC1,0.87217176
ZNF786,0.8721028
RALGDS,0.8720867
ACBD6,0.8720388
PROM2,0.87199074
CLEC4A,0.87196314
HIBADH,0.8718963
MRPS31,0.87177956
LOC149134,0.87174124
LOC646870,0.87169075
PBLD,0.8716548
RPL7L1,0.8716487
HBBP1,0.87162197
APPL2,0.871601
MTHFR,0.8715614
TLK2,0.87155664
TNK2,0.87151486
FAM193A,0.87145925
CNTNAP4,0.8714116
GAS8,0.8712139
CTNNA1,0.871207
CEBPA,0.8711901
AGBL2,0.871126
MYO7A,0.87105733
MYCBPAP,0.87105215
LOC100288463,0.8709546
RORB,0.8709015
ADAM15,0.8708385
LYRM5,0.8708245
CPEB4,0.87082165
MRPL11,0.8707003
RPS28P3,0.8706828
USP6NL,0.8706686
C10orf128,0.87062335
PINX1,0.87060964
IRX5,0.87054676
ZNF540,0.87052953
MEIOB,0.8705277
KIF1B,0.8704758
UFD1L,0.87046677
CD5L,0.8703932
COLQ,0.8702363
EXOC4,0.8702284
PCCA,0.87004125
MEIS3P1,0.87000054
C1orf170,0.86999714
LRSAM1,0.8699805
IQCB2P,0.86997664
RNF130,0.8699197
RPS24,0.86980474
TTC39B,0.8697436
ADSS,0.86954635
TIFA,0.8692414
ENTPD2,0.8691857
MCTP2,0.86906654
FBXW7,0.86906344
CNST,0.8690439
EZH2,0.8690278
TBXA2R,0.86897874
EBLN2,0.8688743
ZFYVE20,0.8687855
YPEL1,0.86868703
HIST1H2BA,0.8686492
XG,0.8686212
DSCR4,0.8686076
CD33,0.86855596
IRF7,0.8684642
DCAF16,0.8684636
SGOL1,0.86840355
YY1AP1,0.8683363
DUSP18,0.8682844
CTBP2,0.8682585
AATK,0.8682516
LOC100128548,0.86821675
HIST1H2BD,0.8681065
WSB2,0.86806136
ATF3,0.8679784
NKRF,0.86797124
JAZF1-AS1,0.86794555
RPS20P29,0.8679388
STXBP5L,0.8678152
HDDC2,0.86779094
BRF1,0.8677837
ATXN7L3B,0.86776346
CORO1A,0.8677487
PTPN18,0.8676521
CD27,0.8675587
EMP2,0.8675376
ARHGEF12,0.8674904
CSRP1,0.8674701
OR10J1,0.867397
CHMP1AP1,0.86733085
SCMH1,0.86732525
GPR137B,0.86731315
PERP,0.86730254
RREB1,0.8672896
GPR160,0.86723536
THAP3,0.86711234
HMGN1P2,0.8670915
CADPS2,0.8670457
UBE2C,0.86703897
ZNHIT1,0.86695415
TPT1-AS1,0.86688083
USP7,0.8668715
PPP1R12B,0.8666874
CEP170,0.8666144
NAIF1,0.8665268
PDE4DIP,0.8665215
GKN1,0.86639506
CATSPERG,0.8663817
TRMT10A,0.866332
S100A12,0.8662225
DGKQ,0.8662195
RPL17P9,0.86610687
RAG1,0.86602837
TANC1,0.86599624
CDK3,0.8659908
HLA-DOA,0.8659548
CARF,0.8659331
PRSS27,0.86581594
THTPA,0.8658127
CRNKL1,0.86569774
LOC285696,0.86556643
BMX,0.86541116
C17orf80,0.86539805
ARFIP2,0.86538506
ZNF56,0.86528057
CAT,0.8652474
DPY19L1,0.86522925
NAA38,0.8650106
TMEM203,0.86499655
UPB1,0.8649509
C4orf29,0.864907
MCF2L,0.8648874
FAM76B,0.86487585
GLB1L,0.86485344
TAF4B,0.86479855
BCAS2P3,0.8647426
MYO7B,0.8647159
SNRK,0.86471355
TSC22D3,0.8645423
PLCD1,0.86453384
CMTM1,0.8643885
CTNND1,0.86436474
DPP6,0.8643472
ANGPTL7,0.8643224
USP22,0.86431026
GIPC1,0.86430794
PHF11,0.8642723
FAM102A,0.8641873
STK24,0.86404634
ANKRD9,0.8640304
SYS1-DBNDD2,0.8639852
TMEM33,0.86394763
SYT7,0.8638696
VSIG10,0.86384934
CNTRL,0.86384314
CARD8,0.8638363
CXCL10,0.86383027
TTC39A,0.8638166
EFHC2,0.8637546
TAL2,0.8637069
CBWD4P,0.8635237
CCSAP,0.86343056
ATXN3,0.863273
UBA52,0.86323124
CWC22,0.8631853
UGGT2,0.8630536
PACSIN3,0.8628781
SLC24A3,0.86276317
SFTPC,0.86276126
ANKS4B,0.8627322
ABHD3,0.86271316
NUP50,0.8625935
REXO4,0.86254185
HPR,0.86252373
CDH15,0.86251587
LCP2,0.8625126
LOC729852,0.8625063
PPDPF,0.8624762
DOLK,0.86245227
OGFOD2,0.86206496
LOC100289091,0.8619819
TDRD5,0.86183167
KIAA1211,0.8617403
PPP2R5E,0.8617062
WDR83,0.86164665
NPTN,0.8616378
SLC25A17,0.86161536
PPP1R13B,0.86157775
SLC16A10,0.86154497
MPG,0.8613674
TBX5,0.86126596
ANGPTL5,0.8612444
CASP5,0.8612252
RHBDF1,0.8610505
R3HCC1L,0.86104643
TASP1,0.8609084
ZC3H12B,0.8607999
DQX1,0.8607238
PPM1A,0.86070853
TFB1M,0.8606517
BBS7,0.86062205
FAM117A,0.86056143
VNN3,0.86053944
SAA3P,0.86051536
ATP5O,0.8604434
TBC1D1,0.86036
RNF138,0.86007607
DYDC2,0.8600518
INPP5D,0.860039
RPS6KA3,0.86
TRMT11,0.8599914
PLIN5,0.8598979
CDADC1,0.85977477
FAM114A2,0.85971075
DAG1,0.8596813
SH2D1B,0.85967
PAK6,0.8596336
HSD17B1,0.8595986
LGMNP1,0.8595262
TECPR2,0.859516
ARHGAP32,0.85928315
C12orf73,0.8592239
MMRN1,0.8591791
DSN1,0.85917085
ZNF680,0.8591452
PRKRIR,0.85910106
PIFO,0.85906845
PAICSP5,0.8590486
NPL,0.8590108
ZDHHC20,0.85893905
SHC1P2,0.8587742
MYT1,0.85874724
SIL1,0.8586769
PPP2R5C,0.8586662
XRCC2,0.85860634
SAP18,0.85844296
LOC100289361,0.8584315
CIDEC,0.85842824
CHRM1,0.8583977
TMEM97,0.85838956
MCEE,0.8583551
TEX9,0.85829604
MTG2,0.85822487
DPF3,0.8581761
SLAMF9,0.8579153
EVI5,0.8578856
BANP,0.8577787
SCAPER,0.85775304
ADTRP,0.8577301
IKZF2,0.85768884
SPSB2,0.857652
SUCNR1,0.8576435
NARFL,0.85763043
ANKRD30B,0.85756403
NOP16,0.8573825
FAM86FP,0.8572846
TTC23,0.8572823
SLC6A12,0.85727763
GAB1,0.8572357
SNX9,0.8572102
AKAP13,0.8571907
ABHD17C,0.8571466
NDRG3,0.85710394
TMEM140,0.85700995
CFTR,0.85699576
RABGAP1,0.8568993
PLD5,0.8568899
ATXN7L1,0.85688764
CD63,0.8568705
ANKRD22,0.8568688
C9orf106,0.8568305
SNORA74B,0.85676694
IGFL2,0.85671115
RPUSD2,0.85666823
SLC35D2,0.8566578
SLC7A4,0.8565085
SPN,0.856481
RALB,0.8563988
DENND2D,0.8563885
GMDS,0.85606664
DDX23,0.85593086
MXD1,0.85592866
ACSL3,0.85592693
TOM1L1,0.8558981
SIT1,0.8558654
NPR1,0.85585856
BARHL2,0.85578704
ARHGAP24,0.8557043
C3AR1,0.8555727
FAM71F1,0.85555834
ZMYM1,0.85554326
SP8,0.855473
SEPT1,0.8553928
GYPC,0.8553436
PRKAR1B,0.85530764
KCNE3,0.85528505
CTTN,0.85512674
NACA,0.8551251
TMED7,0.8548426
DGCR8,0.85484046
HDAC4,0.8548363
RPL3P3,0.8547743
MAP3K4,0.8547686
CRYL1,0.854762
HMGN2P17,0.8546816
EPHB6,0.8546662
CDC42BPB,0.85465884
PCGF2,0.8546356
LOC100129831,0.85459197
SYNJ2BP,0.85451
ABCB9,0.85443884
CBX2,0.8543748
CAPN8,0.85436606
CST3,0.8542249
CD3G,0.85413057
TRIM52,0.85404485
ZNF446,0.8538126
KRT8P37,0.85380894
SDCCAG8,0.85379463
HMGN2P28,0.8537794
NOG,0.8537047
XXYLT1,0.8536084
GJC3,0.85359484
TTC25,0.85357445
TRIM62,0.8535592
RGS14,0.8534988
ZNF19,0.8533315
GPR125,0.85330164
MAATS1,0.8532847
NEB,0.8531589
DTWD1,0.85311526
RPL31P40,0.85306424
ZNF598,0.8530556
EN1,0.8530549
PLEKHA4,0.8529702
ATP6V1C2,0.85296166
